Curriculum,"Health and Exercise Science, Health Promotion Concentration",,,,,,,,,
Degree Plan,"Health and Exercise Science, Health Promotion Concentration",,,,,,,,,
Institution,"",,,,,,,,,
Degree Type,"BS",,,,,,,,,
System Type,"semester",,,,,,,,,
CIP,"26.0101",,,,,,,,,
Courses,,,,,,,,,,
Course ID,Course Name,Prefix,Number,Prerequisites,Corequisites,Strict-Corequisites,Credit Hours,Institution,Canonical Name,Term
1,"CO 150","","",,,,3,"","",1
2,"HES 145","","",,,,3,"","",1
3,"MATH 118","","",,,,1,"","",1
4,"MATH 124","","",,"3",,1,"","",1
5,"LIFE 102","","",,,,4,"","",1
6,"AUCC 3B","","",,,,3,"","",1
7,"FSHN 150","","",,,,3,"","",2
8,"MATH 125","","","3",,,1,"","",2
9,"PSY 100","","",,,,3,"","",2
10,"CHEM 107","","","3",,,4,"","",2
11,"CHEM 108","","",,"10",,1,"","",2
12,"AUCC 3B","","",,,,3,"","",2
13,"HES 207","","","8",,,3,"","",3
14,"SPCM 200","","",,,,3,"","",3
15,"STAT 201","","","3",,,3,"","",3
16,"AUCC 3E","","",,,,3,"","",3
17,"AUCC 3D","","",,,,3,"","",3
18,"BMS 300","","","5",,,4,"","",4
19,"ECON 202","","","3",,,3,"","",4
20,"HES 303","","","13",,,3,"","",4
21,"ELECTIVE 1","","",,,,3,"","",4
22,"ELECTIVE 2","","",,,,3,"","",4
23,"CO 301B","","","1",,,3,"","",5
24,"HES 232","","","13",,,1,"","",5
25,"HES 340","","","7;13;2;18",,,3,"","",5
26,"HES 354","","","2",,,3,"","",5
27,"MKT 305","","","19",,,3,"","",5
28,"HEALTH PROMOTION GUIDED ELECTIVE 1","","",,,,3,"","",5
29,"HES 355","","","26;25",,,3,"","",6
30,"HES 386","","","25;24",,,2,"","",6
31,"HES 403","","","5;18",,,4,"","",6
32,"MKT 320","","","27",,,3,"","",6
33,"HEALTH PROMOTION GUIDED ELECTIVE 2","","",,,,3,"","",6
34,"HES 345","","","2",,,3,"","",7
35,"HES 434","","","18",,,3,"","",7
36,"HES 455","","","31;29;30",,,3,"","",7
37,"HES 486","","","30",,,3,"","",7
38,"ELECTIVE 3","","",,,,4,"","",7
39,"HES 487","","",,,,12,"","",8
