Curriculum,Biomedical Engineering,,,,,,,,,
Degree Plan,2019-20 Degree Plan,,,,,,,,,
Institution,University of Arizona,,,,,,,,,
Degree Type,BS,,,,,,,,,
System Type,semester,,,,,,,,,
CIP,14.0501,,,,,,,,,
Courses,,,,,,,,,,
Course ID,Course Name,Prefix,Number,Prerequisites,Corequisites,Strict-Corequisites,Credit Hours,Institution,Canonical Name,Term
1,Calculus I w/ Applications,MATH,125,,,,3,,,1
2,Gen Chemistry I,CHEM,151,,,,4,,,1
3,First-year Comp.,ENGL,101,,,,3,,,1
4,Intro to Engineering,ENGR,102,,1,,3,,,1
5,Tier I General Ed.,,,,,,3,,,1
6,Calculus II,MATH,129,1,,,3,,,2
7,Gen Chemistry II,CHEM,152,2,,,4,,,2
8,Intro Mechanics,PHYS,141,1,,,4,,,2
9,First-year Comp,ENGL,102,3,,,3,,,2
10,Challenges in BioMed Eng,BME,295C,,,,1,,,2
11,Tier I General Ed,,,,,,3,,,2
12,Biosystems Thermal Eng,BE,284,6;8,,,3,,,3
13,Intro to Biomechanics,BME,214,8;6,,,3,,,3
14,Vector Calculus,MATH ,223,6,,,4,,,3
15,Intro Biology I,MCB,181R,,,,3,,,3
16,Intro Biology I Lab,MCB,181L,,,15,1,,,3
17,Programming for Eng. Apps.,ECE,175,,1,,3,,,3
18,"Intermed BME Design: Electroncs, Mechanisms, Controllers",BME,210,17,,,3,,,4
19,Intro to ODEs,MATH,254,6,,,3,,,4
20,Electricity & Magnetism,PHYS,241,6;8,,,4,,,4
21,Human Anatomy and Physio I,PHYS,201,,,,4,,,4
22,Tier I General Ed.,,,,,,3,,,4
23,Sensor and Contorls,BME,447,7,,,3,,,5
24,Human Anatomy and Physio II,PSIO,202,21,,,4,,,5
25,Biomedical Stats,BME,376,6,,,3,,,5
26,Engineering Analysis,AME ,301,19,,,3,,,5
27,Tier I General Ed.,,,,,,3,,,5
28,Biomedical Instrumentation,BME ,330,21,,,4,,,6
29,Intro to Fluid Mechanics,BME ,331,12;8;19,,,3,,,6
30,Translational Biomedical Eng,BME ,480,,,,3,,,6
31,Technical Elective,,,,,,3,,,6
32,Tier II General Ed.,,,,,,3,,,6
33,Cross-disciplinary Design,ENGR,498A,28,,,3,,,7
34,Clinical Rotation,BME,497G,28,,,1,,,7
35,BME Technical Elective,,,,,,3,,,7
36,Technical Elective,,,,,,3,,,7
37,Technical Elective,,,,,,3,,,7
38,Cross-disciplinary Design,ENGR,498B,33,,,3,,,8
39,BME Technical Elective,,,,,,3,,,8
40,Technical Elective,,,,,,3,,,8
41,Technical Elective,,,,,,3,,,8
42,Tier II General Ed.,,,,,,3,,,8
