Curriculum,Chemical Engineering-BS,,,,,,,,
Institution,University of Kentucky,,,,,,,,
Degree Type,BS,,,,,,,,
System Type,semester,,,,,,,,
CIP,,,,,,,,,
Courses,,,,,,,,,
Course ID,Course Name,Prefix,Number,Prerequisites,Corequisites,Strict-Corequisites,Credit Hours,Institution,Canonical Name
44573,CME 415,,,44579;44584,,,3,,
44574,EGR 101,,,,,,1,,
44575,CME 006,,,,,,0,,
44576,CME 006,,,,,,0,,
44577,Elective,,,,,,3,,
44578,EGR 103,,,44608;44618,,,2,,
44579,CME 320,,,44580;44601;44582,,,4,,
44580,CME 200,,,44608;44585;44601;44589,44594,,3,,
44581,CME 006,,,,,,0,,
44582,MA 213,,,44589,,,4,,
44583,CIS/WRD 111,,,44599,,,3,,
44584,CME 220,,,44580,,,3,,
44585,CHE 105,,,,,,4,,
44586,CHE 446G,,,44594;44598;44580;44603;44582,,,3,,
44587,CME 470,,,,44600,,2,,
44588,CME 420,,,44573;44617,,,3,,
44589,MA 114,,,44608,,,4,,
44590,CME 456,,,44609;44600,,,4,,
44591,CHE 111,,,,44585,,1,,
44592,WRD 204,,,44599;44583,,,3,,
44593,CME 433,,,44602,44609,,3,,
44594,CHE 107,,,44585,,,3,,
44595,MA 214,,,44582,,,3,,
44596,CME 425,,,44573;44617,,,4,,
44597,CHE 230,,,44594;44603,,,3,,
44598,PHY 232,,,44601,44582,,4,,
44599,CIS/WRD 110,,,,,,3,,
44600,CME 455,,,,44609,,3,,
44601,PHY 231,,,,,,4,,
44602,CME 432,,,44573;44617,,,2,,
44603,CHE 113,,,44591,44594,,2,,
44604,CME 462,,,44609;44588,,,3,,
44605,CHE 232,,,44597,,,3,,
44606,CHE 231,,,44603,44597,,1,,
44607,UK Core-Social Sciences,,,,,,3,,
44608,MA 113,,,,,,4,,
44609,CME 550,,,44588;44596,,,3,,
44610,Elective-Supportive,,,,,,3,,
44611,STA 381,,,44582,,,3,,
44612,MSE 201,,,44585;44589,,,3,,
44613,UK Core-Global Dynamics,,,,,,3,,
44614,UK Core-Humanities,,,,,,3,,
44615,UK Core-Citizenship,,,,,,3,,
44616,Elective-Engr/Sci,,,,,,3,,
44617,CME 330,,,44579;44580;44595,,,3,,
44618,EGR 102,,,,,,2,,
44619,Elective-Engr/Sci,,,,,,3,,
44620,Elective-Engr/Sci,,,,,,3,,
