Curriculum,Computer Science,,,,,,,,
Institution,University of Houston ,,,,,,,,
Degree Type,BS,,,,,,,,
System Type,semester,,,,,,,,
CIP,11.0701,,,,,,,,
Courses,,,,,,,,,
Course ID,Course Name,Prefix,Number,Prerequisites,Corequisites,Strict-Corequisites,Credit Hours,Institution,Canonical Name
1,Computer Science Programming ,COSC,1306,,,,3,,
2,First Year Writing I,ENGL,1303,,,,3,,
3,The United States to 1877 ,HIST,1377,,,,3,,
4,US & TX Constitutions and Politics ,POLS,1336,,,,3,,
5,Calculus I,MATH,1431,,6,,4,,
6,Introduction to Programming ,COSC,1430,1,,,4,,
7,First Year Writing II ,ENGL,1304,,,,3,,
8,The United States Since 1877 ,HIST,1378,,,,3,,
9,"US Gov: Congress, Pres, & Courts ",POLS,1337,,,,3,,
10,Calculus II ,MATH,1432,5,11,,4,,
11,Programming & Data Structures,COSC,2430,6,,,4,,
12,Computer Org & Architecture,COSC,2440,6,,,4,,
13,Linear Algebra,MATH,2331,10,,,3,,
14,Natural Science Approved Course ,,,,,,3,,
15,Natural Science Laboratory ,,,,,,1,,
16,Creative Arts CORE,,,,,,3,,
17,Operating Systems,COSC,3360,12;11,,,3,,
18,Discrete Mathematics,MATH,3336,13,,,3,,
19,Natural Science Approved Course,,,,,,3,,
20,Natural Science Laboratory,,,,,,1,,
21,"Language, Philosophy & Culture CORE",,,,,,3,,
22,Intro to Automata & Computability,COSC,3340,18;11,,,3,,
23,Algorithms & Complexities ,COSC,3320,11;18,,,3,,
24,Statistics for Sciences ,MATH,3339,10,,,3,,
25,Writing in the Disciplines CORE,,,,,,3,,
26,Natural Science Approved Course ,,,,,,3,,
27,Database Systems ,COSC,3380,11;18,,,3,,
28,Social &Behavioral Sciences  CORE,,,,,,3,,
29,Natural Science Approved Course ,,,,,,3,,
30,Minor/Free Elective,,,,,,3,,
31,Fundam of Software Engineering,COSC,4351,23;18,,,3,,
32,COSC Advanced Elective ,,,,,,3,,
33,COSC Advanced Elective ,,,,,,3,,
34,Minor/Free Elective,,,,,,3,,
35,Minor/Free Elective,,,,,,3,,
36,Minor/Free Elective,,,,,,1,,
37,COSC Advanced Elective ,,,,,,3,,
38,COSC Advanced Elective ,,,,,,3,,
39,Minor/Free Elective,,,,,,3,,
40,Minor/Free Elective,,,,,,3,,
41,Minor/Free Elective,,,,,,1,,
