Curriculum,BSCE-Civil Engineering,,,,,,,,
Institution,USF,,,,,,,,
Degree Type,BS,,,,,,,,
System Type,semester,,,,,,,,
CIP,14.0801,,,,,,,,
Courses,,,,,,,,,
Course ID,Course Name,Prefix,Number,Prerequisites,Corequisites,Strict-Corequisites,Credit Hours,Institution,Canonical Name
26602,Chemistry for Today,CHM,2023,,,,3,,
24950,Engineering Calculus I,MAC,2281,,,,4,,
25478,General Chemistry I ,CHM,2045,26602,,,3,,
23525,Composition I,ENC,1101,,,,3,,
25479,General Chemistry I Laboratory,CHM,2045L,,,25478,1,,
23287,Foundations of Engineering Lab,EGN,3000L,,,,3,,
28172,Foundations of Engineering,EGN,3000,,,,0,,
24951,Engineering Calculus II,MAC,2282,24950,,,4,,
23526,Composition II,ENC,1102,23525,,,3,,
26014,General Physics I - Calculus Based,PHY,2048,24950,,,3,,
26653,Introduction to Design Graphics,EGN,1113,,,,3,,
26015,General Physics I Laboratory,PHY,2048L,24950,,26014,1,,
4,State Social Science Gen Ed,SGES,,,,,3,,
24952,Engineering Calculus III,MAC,2283,24951,,,4,,
26016,General Physics II - Calculus Based,PHY,2049,24951;26014;26015,,,3,,
27581,Numerical & Computer Tools I in Civil & Env Eng,EGN,4453,24950;26014,,,3,,
23719,Statics,EGN,3311,26014,,,3,,
26017,General Physics II Laboratory,PHY,2049L,24951;26014;26015,,26016,1,,
25980,Materials Engineering I,EGN,3365,25478,,23719,3,,
25979,Basic Fluid Mechanics,EGN,3353,23719;27581,,23720,3,,
23720,Dynamics,EGN,3321,23719,,,3,,
23721,Mechanics of Materials,EGN,3331,23719,,,3,,
23722,Mechanics of Materials Laboratory,EGN,3331L,23719,,23721,1,,
24959,Differential Equations,MAP,2302,24952,,,3,,
27719,Communication for Engineers,ENC,3246,,,,3,,
24859,Engineering Economics with Social and Global Implications,EGN,3615,,,,3,,
6,State Humanities Gen Ed,SGEH,,,,,3,,
26828,Environmental Systems Engineering,ENV,4001,,,25979,3,,
24645,Numerical & Computer Tools II in Civil & Env Eng,EGN,4454,27581,24959,,3,,
25983,Probability and Statistics for Engineers,EGN,3443,24951,,,3,,
23724,Thermodynamics I,EGN,3343,26014;26016;24952,,,3,,
26837,Transportation Engineering I,TTE,4004,23720,,,3,,
26826,Hydraulics,CWR,4202,25979,,,3,,
24602,Structures I,CES,3102,23721,,,3,,
8,CE Track Elective,,,,,,3,,
27106,Environmental/Hydraulics Engineering Lab,ENV,4004L,25979,26828,,1,,
25665,Geology For Engineers,GLY,3850,,,,3,,
9,CE Track Elective,,,,,,3,,
10,Internship/Co-op Participation,,,,,,0,,
26820,Geotechnical Engineering I,CEG,4011,25979;23721,,,3,,
11,CE Track Elective,,,,,,3,,
12,CE Track Elective,,,,,,3,,
26821,Geotechnical/Transportation Laboratory,CEG,4011L,,,26820,1,,
25981,Introduction to Electrical Systems I,EGN,3373,,24959,,3,,
13,General Elective,,,,,,2,,
27603,Capstone,CEG or CES or CWR,4850 or 4750 or 4812,26820;26837;25980;26828,,,3,,
15,CE Track Elective,,,,,,3,,
16,CE Track Elective,,,,,,3,,
24610,Civil Engineering Laboratory,CGN,3021L,,26826;25980;26837,,3,,
24611,Professional and Ethical Issues in Engineering,CGN,4122,,,,3,,
